_id;country;utility name;utility code;utility ID;year;Type of connection;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
1;country;utility name;utility code;utility ID;year;Type of connection; Total number of connections (residential and non-residential) in the utility area;Total Number of residential connections in the utility area;Total electricity sold per year (MWh);Length of distribution network (km) ;Total number of employees ;Average wholesale price paid per MWh (local nominal currency);Average transmission charges per MWh purchased (local nominal currency);OPEX (operation expenditures) of the distribution services (local nominal currency);CAPEX (captial expenditures) of the distribution services (local nominal currency) ;TOTEX (total expenditures) of the distribution network (local nominal currency);Energy losses in distribution per year (due to technical losses and illegal connections) %;Energy losses in distribution per year due to technical losses %;Energy losses in distribution per year due to non-technical losses (illegal connections) %;Average duration of interruptions per subscriber (hours/year);Average frequency of interruptions per subscriber (# interruptions / year);Number of residential subscribers per 100 households in the concession area (Residential coverage) # / 100 households;Number of customer complaints per year;Average duration between customer complaint and the solution of the problem (hours);Average residential tariff (local nominal currency / MWh);Average industrial tariff (local nominal currency / MWh);Installation Cost (residential) local nominal currency;Installation Cost (Industrial) local nominal currency;Year of privatization;Residencial conexions per employee;Energy sold per employee
2;country;name;code;id_conce;year;typ_conc;n_con;n_rd_con;mwh_sold;length_net;n_wrks;whosale_price_p;transm_chrs_p;opex;capex;totex;d_losses;d_losses_t;d_losses_c;dur_interr;freq_interr;coverage;complains;dur_problem;avg_rd_tariff_p;avg_in_tariff_p;inst_rd_price_p;inst_in_price_p;d_priv;rd_cn_wkr;mwh_wkr
710;Peru;Sociedad Electrica del Sur Oeste S.A.;SEAL;304007;1993;Elec - Distribution;127280;113535;452863;;535;83;;78511162;;86570669;0.28700001;;;;;0.61400002;;;;;;;0;2.122.149.533;8.464.728.972
711;Peru;Sociedad Electrica del Sur Oeste S.A.;SEAL;304007;1994;Elec - Distribution;138110;124810;515553;;332;82;;93210887;;101177813;0.25799999;;;;;0.65800003;;;;;;;0;3.759.337.349;1.552.870.482
712;Peru;Sociedad Electrica del Sur Oeste S.A.;SEAL;304007;1995;Elec - Distribution;154092;140459;516673;;332;108.5;;94316688;15198672;109515360;0.235;;;;;0.715;;;275.8;113.9;;;0;4.230.692.771;1.556.243.976
713;Peru;Sociedad Electrica del Sur Oeste S.A.;SEAL;304007;1996;Elec - Distribution;175037;159883;573114;;247;117;;111165421;21985386;133150807;0.23219999;;;;;0.8;;;315.1;136.2;;;0;6.472.995.951;2.320.299.595
714;Peru;Sociedad Electrica del Sur Oeste S.A.;SEAL;304007;1997;Elec - Distribution;189442;173080;576103;;283;131.600.006;;136282000;22539165.64;158821165.6;0.24530001;;;;;0.85099998;;;354.3;146.7;;;0;611.590.106;2.035.699.647
715;Peru;Sociedad Electrica del Sur Oeste S.A.;SEAL;304007;1998;Elec - Distribution;192658;175840;602608;;197;150.300.003;;140900000;13038127.74;153938127.7;0.23049999;;;;;0.84900002;;;353.6;155.5;;;0;8.925.888.325;3.058.923.858
716;Peru;Sociedad Electrica del Sur Oeste S.A.;SEAL;304007;1999;Elec - Distribution;202842;185385;655812;;183;166.800.003;;179237000;23438860.93;202675860.9;0.22709999;;;;;0.87900002;;;395.6;193.1;;;0;1.013.032.787;3.583.672.131
717;Peru;Sociedad Electrica del Sur Oeste S.A.;SEAL;304007;2000;Elec - Distribution;206965;189236;704548;1885;177;175.199.997;;190394000;25321763.64;215715763.6;0.228;;;0.855599;;0.88199997;;;417.3;202.6;;;0;1.069.129.944;3.980.497.175
718;Peru;Sociedad Electrica del Sur Oeste S.A.;SEAL;304007;2001;Elec - Distribution;211621;193364;434401;1935;175;144.5;;125556000;13482478.66;139038478.7;0.209;;;0.782104;;0.885;;;385;184;;;0;1.104.937.143;2.482.291.429
719;Peru;Sociedad Electrica del Sur Oeste S.A.;SEAL;304007;2002;Elec - Distribution;220934;201675;462052;1980;187;149.5;;126662000;19509123.69;146171123.7;0.1607;;;1.473.295;;0.90800003;;;345.3;182.7;;;0;1.078.475.936;247.086.631
720;Peru;Sociedad Electrica del Sur Oeste S.A.;SEAL;304007;2003;Elec - Distribution;228288;208134;457950;2026;187;151.600.006;;135534000;14027302.53;149561302.5;0.1527;;;4.403.378;;0.92099998;;;350.8;183.2;;;0;1.113.016.043;2.448.930.481
721;Peru;Sociedad Electrica del Sur Oeste S.A.;SEAL;304007;2004;Elec - Distribution;237208;216891;489500;2066;186;152.899.994;;146281000;14091554.82;160372554.8;0.1275;;;3.310.383;;0.94400002;;;352.2;186.5;;;0;1.166.080.645;263.172.043
722;Peru;Sociedad Electrica del Sur Oeste S.A.;SEAL;304007;2005;Elec - Distribution;242942;221999;520890;;186;;;163378000;21768458.05;185146458.1;0.122;;;;;;;;375;202.2;;;0;1.193.543.011;2.800.483.871
723;Peru;Sociedad Electrica del Sur Oeste S.A.;SEAL;304007;2006;Elec - Distribution;251685;234342;569040;;185;;;169469000;26961348.4;196430348.4;0.106;;;;;;;;379.1;195;;;;1.266.713.514;3.075.891.892
724;Peru;Sociedad Electrica del Sur Oeste S.A.;SEAL;304007;2007;Elec - Distribution;264815;246596;618897;;181;;;167944000;14441310.4;182385310.4;0.101;;;;;;;;357.1;184.8;;;;136.240.884;3.419.320.442
725;Peru;Empresa Municipal de Servicios Elctricos Utcubamba;EMSEU;304008;1995;Elec - Distribution;;;;14.91;;;;;;;0.047;0.035;0.012;0.008823529;66;0.975;80;15;;;350;1300;;;
726;Peru;Empresa Municipal de Servicios Elctricos Utcubamba;EMSEU;304008;1996;Elec - Distribution;;;;14.91;;;;;29448;29448;0.047;0.035;0.012;0.008571429;65;0.963;82;15;;;355;1227;;;
727;Peru;Empresa Municipal de Servicios Elctricos Utcubamba;EMSEU;304008;1997;Elec - Distribution;;;;14.91;;;;;23929.75;23929.75;0.047;0.035;0.012;0.008333333;60;0.964;72;15;n.d.;n.d.;356;1350;;;
728;Peru;Empresa Municipal de Servicios Elctricos Utcubamba;EMSEU;304008;1998;Elec - Distribution;3507;;3700;14.91;9;;;;26.339.652;26.339.652;0.047;0.035;0.012;0.008108108;60;0.975;71;14;n.d.;n.d.;350;1351;;;
729;Peru;Empresa Municipal de Servicios Elctricos Utcubamba;EMSEU;304008;1999;Elec - Distribution;3788;3688;3900;14.91;9;;;;125.124.492;125.124.492;0.047;0.035;0.012;0.007894737;59;0.967;73;13;473.5;299.7;350;1340;;;
730;Peru;Empresa Municipal de Servicios Elctricos Utcubamba;EMSEU;304008;2000;Elec - Distribution;4038;3929;4000;19.91;10;;;;4.637.557.924;4.637.557.924;0.047;0.035;0.012;0.007894737;55;0.9737;69;13;524.4;259.5;368;1350;;;
731;Peru;Empresa Municipal de Servicios Elctricos Utcubamba;EMSEU;304008;2001;Elec - Distribution;4429;4316;4150;19.91;10;;;;;0;0.047;0.035;0.012;0.007692308;69;0.7558;65;13;531;403;371;1300;;;
732;Peru;Empresa Municipal de Servicios Elctricos Utcubamba;EMSEU;304008;2002;Elec - Distribution;4659;3553;4390;19.91;5;;;1955000;;1955000;0.047;0.035;0.012;0.007407407;64;0.765;66;13;382.7;371.5;363;1401;;;
733;Peru;Empresa Municipal de Servicios Elctricos Utcubamba;EMSEU;304008;2003;Elec - Distribution;4787;3498;4460;29.91;5;;;;;0;0.041;0.03;0.011;3.5;66;0.78;62;15;382.6;361.5;371;1227;;;
734;Peru;Empresa Municipal de Servicios Elctricos Utcubamba;EMSEU;304008;2004;Elec - Distribution;4937;3669;4880;29.91;7;;;1767000;;1767000;0.041;0.03;0.011;3;61;0.78;62;12;361.1;337;319;2579;;;
735;Peru;Empresa Municipal de Servicios Elctricos Utcubamba;EMSEU;304008;2005;Elec - Distribution;5270;4006;6070;29.91;9;;;2385000;;2385000;0.041;0.03;0.011;2.5;58;0.7812;65;11;395.2;358.3;301;2453;;;
736;Peru;Empresa Municipal de Servicios Elctricos Utcubamba;EMSEU;304008;2006;Elec - Distribution;5708;4494;6460;29.91;13;;;2783000;;2783000;0.04;0.03;0.01;2.5;66;0.7888;66;10;418.6;376;307;2547;;;
737;Peru;Empresa Municipal de Servicios Elctricos Utcubamba;EMSEU;304008;2007;Elec - Distribution;6212;4997;7066;29.91;29;;;3479000;;3479000;0.04;0.03;0.01;2;64;0.8057;65;9;433.7;366.7;303;2572;;;
738;Per;Electro Tocache;Tocache;304009;1995;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;;;
739;Per;Electro Tocache;Tocache;304009;1996;Elec - Distribution;;;;;;;;23302000;;23302000;;;;;;;;;;;;;;;
740;Per;Electro Tocache;Tocache;304009;1997;Elec - Distribution;;;;;;;;26553000;;26553000;;;;;;;;;;;;;;;
741;Per;Electro Tocache;Tocache;304009;1998;Elec - Distribution;1320;;1300;;8;;;24519000;;24519000;;;;;;;;;;;;;;;
742;Per;Electro Tocache;Tocache;304009;1999;Elec - Distribution;1663;1171;1400;;8;;;25269000;;25269000;0.285;;;;;;;;701.3;770.8;;;;;
743;Per;Electro Tocache;Tocache;304009;2000;Elec - Distribution;3771;3050;2500;200.723;17;;;29195000;3.794.315.677;32989315.68;0.388;;;;;0.068867378;;;399.9;379.3;368.75;621.67;;;
744;Per;Electro Tocache;Tocache;304009;2001;Elec - Distribution;4355;2677;3260;204.89;17;;;37395000;4.752.625.151;42147625.15;0.260518193;0.020841455;0.239676738;;;0.123822603;;;384;464;365.32;614.58;;;
745;Per;Electro Tocache;Tocache;304009;2002;Elec - Distribution;5301;3501;4050;205.401;18;;;38512000;1.960.131.488;40472131.49;0.228038934;0.018243115;0.20979582;;;0.260457727;;;353;339.9;375.39;633.94;;;
746;Per;Electro Tocache;Tocache;304009;2003;Elec - Distribution;5993;5479;4880;211.032;26;;;39880000;1.184.821.532;41064821.53;0.210259447;0.016820756;0.193438691;;;0.300642576;;;345.6;381.5;368.01;619.11;;;
747;Per;Electro Tocache;Tocache;304009;2004;Elec - Distribution;7115;6625;6600;252.282;28;;;52398000;3.234.661.878;52721466.19;0.172498435;0.013799875;0.15869856;;;0.354037368;;;342.3;308.4;322;541;;;
748;Per;Electro Tocache;Tocache;304009;2005;Elec - Distribution;7699;7200;7940;273.727;21;;;64942000;;64942000;0.181780111;0.014542409;0.167237702;;;0.386621315;;;357.9;268.3;304;540;;;
749;Per;Electro Tocache;Tocache;304009;2006;Elec - Distribution;8405;8099;9240;299.225;27;;;66780000;1113796.37;67893796.37;0.143324532;0.011465963;0.13185857;;;0.431552903;;;410.8;219.8;305;538;;;
750;Per;Electro Tocache;Tocache;304009;2007;Elec - Distribution;9683;9376;10542;309.444;27;;;72705000;4166783.6;76871783.6;0.166525586;0.013322047;0.153203539;;;0.50004482;;;399.7;252.4;238;510;;;
751;Per;Servicios Elctricos Rioja;SERSA;304010;1995;Elec - Distribution;2890;2459;2286;57.246;;;;735000;;735000;0.246;0.123;0.123;4.19;28;0.321;85;6;287;;500;1620;;;
752;Per;Servicios Elctricos Rioja;SERSA;304010;1996;Elec - Distribution;3212;2759;2545;57.246;11;;;897000;;897000;0.256;0.125;0.131;4.12;35;0.3255;92;5;324.9;308.2;480;1380;;;
753;Per;Servicios Elctricos Rioja;SERSA;304010;1997;Elec - Distribution;3338;2879;2727;57.246;5;;;1037000;;1037000;0.257;0.124;0.133;4.8;26;0.3387;98;6;367.1;275.1;480;1380;;;
754;Per;Servicios Elctricos Rioja;SERSA;304010;1998;Elec - Distribution;3331;3323;2800;57.246;6;;;1118000;;1118000;0.256;0.121;0.135;4.3;28;0.3412;120;8;367.1;273.3;480;1200;;;
755;Per;Servicios Elctricos Rioja;SERSA;304010;1999;Elec - Distribution;3432;3422;3000;57.246;4;;;1272000;0;1272000;0.24;0.112;0.128;4.19;22;0.3432;85;4;432.9;322.4;346;1200;;;
756;Per;Servicios Elctricos Rioja;SERSA;304010;2000;Elec - Distribution;3551;3541;3100;57.246;4;;;1464000;1.743.442.829;1.481.434.428;0.241;0.105;0.136;3.37;18;0.3551;64;3;484.1;370.9;346;985;;;
757;Per;Servicios Elctricos Rioja;SERSA;304010;2001;Elec - Distribution;3641;3628;3080;57.246;4;;;1500000;0;1500000;0.2288;0.0948;0.134;3.29;16;0.3641;41;3;461;389;365;980;;;
758;Per;Servicios Elctricos Rioja;SERSA;304010;2002;Elec - Distribution;3768;3760;3150;57.246;4;;;1433000;3.515.790.897;1.436.515.791;0.2052;0.0857;0.1195;3.18;24;0.3768;32;4;385.3;385.2;350;980;;;
759;Per;Servicios Elctricos Rioja;SERSA;304010;2003;Elec - Distribution;3887;3879;3370;59.714;4;;;1557000;;1557000;0.2002;0.084;0.1162;3.07;28;0.3904;38;2;392.4;358.6;330;980;;;
760;Per;Servicios Elctricos Rioja;SERSA;304010;2004;Elec - Distribution;4088;4078;3350;59.714;4;;;1756000;9.551.283.827;1.851.512.838;0.184;0.0832;0.1008;2.85;26;0.4091;48;2;406.6;356.6;300;860;;;
761;Per;Servicios Elctricos Rioja;SERSA;304010;2005;Elec - Distribution;4261;4252;3940;59.714;4;;;2052000;790.861.328;2.131.086.133;0.172;0.081;0.091;2.66;32;0.4265;36;3;439.1;374.4;300;660;;;
762;Per;Servicios Elctricos Rioja;SERSA;304010;2006;Elec - Distribution;4456;4424;4250;59.714;6;;;2255000;9819.6;2264819.6;0.156;0.072;0.084;2.7;36;0.4433;52;2;529.8;434.8;295;585;;;
763;Per;Servicios Elctricos Rioja;SERSA;304010;2007;Elec - Distribution;4600;4590;4527;59.714;5;;;2136000;3.127.855.837;2.167.278.558;0.1418;0.0698;0.072;2.59;22;0.4599;46;2;473.9;313.4;280;555;;;
764;Per;Electro Pangoa S.A.;Pangoa;304011;1995;Elec - Distribution;n.d.;n.d.;n.d;;;;;;;0;0;0;0;;;1;;;;;;;;;
765;Per;Electro Pangoa S.A.;Pangoa;304011;1996;Elec - Distribution;n.d.;n.d.;n.d;;n.d.;;;;;0;0.1278;0;0.1278;;;1;;;;;;;;;
766;Per;Electro Pangoa S.A.;Pangoa;304011;1997;Elec - Distribution;n.d;n.d.;n.d;;n.d.;;;;;0;0.1103;0;0.1103;;;1;;;n.d.;;;;;;
767;Per;Electro Pangoa S.A.;Pangoa;304011;1998;Elec - Distribution;738;737;600;;4;;;;;0;0.0849;0;0.0849;;;1;;;362.1;;;;;;
768;Per;Electro Pangoa S.A.;Pangoa;304011;1999;Elec - Distribution;808;807;700;1.94;4;;;;;0;0.083;0.0332;0.0498;;;1;;;423.7;;;;;;
769;Per;Electro Pangoa S.A.;Pangoa;304011;2000;Elec - Distribution;841;840;700;1.94;4;;;;8.368.525.578;8.368.525.578;0.1362;0.0707;0.0655;;;1;;;454.1;;;;;;
770;Per;Electro Pangoa S.A.;Pangoa;304011;2001;Elec - Distribution;886;885;650;1.94;4;;;279000;;279000;0.1668;0.0888;0.078;;;1;;;522;;;;;;
771;Per;Electro Pangoa S.A.;Pangoa;304011;2002;Elec - Distribution;863;863;720;1.94;4;;;393000;;393000;0.1753;0.1041;0.0712;20;40;1;;;406.5;;;;;;
772;Per;Electro Pangoa S.A.;Pangoa;304011;2003;Elec - Distribution;936;936;630;1.94;4;;;;;0;0.1721;0.1111;0.061;20;40;1;;;440.8;;58;85;;;
773;Per;Electro Pangoa S.A.;Pangoa;304011;2004;Elec - Distribution;1034;1033;700;1.94;5;;;;;0;0.142;0.0919;0.0501;20;40;1;;;448.9;;58;85;;;
774;Per;Electro Pangoa S.A.;Pangoa;304011;2005;Elec - Distribution;1114;1113;1040;2.27;4;;;;;0;0.0865;0.0559;0.0306;24;48;1;3;;450;;58;85;;;
775;Per;Electro Pangoa S.A.;Pangoa;304011;2006;Elec - Distribution;1160;1159;1180;2.27;4;;;;;0;0.1047;0.0658;0.0389;24;48;1;6;;461.5;;58;85;;;
776;Per;Electro Pangoa S.A.;Pangoa;304011;2007;Elec - Distribution;1224;1223;1310;2.27;5;;;;;0;0.1002;0.0641;0.0361;24;48;1;11;;411.5;;58;85;;;
777;Per;Consorcio Elctrico de Villacur S.A.C.;COELVISAC;304012;1995;Elec - Distribution;;;;;;;;;n.d.;;0.054;n.d.;n.d.;1.727.272.727;12;0;0;0;;;0;20540;;;
778;Per;Consorcio Elctrico de Villacur S.A.C.;COELVISAC;304012;1996;Elec - Distribution;62;0;5821;136.2;10;;;1418000;n.d.;;0.0502;n.d.;n.d.;0.617647059;15;0;0;0;;;0;20200;;;
779;Per;Consorcio Elctrico de Villacur S.A.C.;COELVISAC;304012;1997;Elec - Distribution;90;0;10907;145.4;11;;;2765000;n.d.;;0.0498;n.d.;n.d.;0.533333333;18;0;0;0;n.d.;14620;0;21210.5;;;
780;Per;Consorcio Elctrico de Villacur S.A.C.;COELVISAC;304012;1998;Elec - Distribution;132;1;16300;157;13;;;4251000;n.d.;;0.0497;n.d.;n.d.;0.465648855;26;0.01;3;60;n.d.;16090;374;22218;;;
781;Per;Consorcio Elctrico de Villacur S.A.C.;COELVISAC;304012;1999;Elec - Distribution;160;3;19100;173.5;20;;;4971000;9.502.697.908;5.921.269.791;0.0385;n.d.;n.d.;0.459119497;29;0.16;5;45;47490;19260;379.5;22780;;;
782;Per;Consorcio Elctrico de Villacur S.A.C.;COELVISAC;304012;2000;Elec - Distribution;173;8;20700;184;18;;;4808000;2.984.774.123;7.792.774.123;0.0533;n.d.;n.d.;0.341040462;25;0.25;4;60;48830;20690;368.75;22799.49;;;
783;Per;Consorcio Elctrico de Villacur S.A.C.;COELVISAC;304012;2001;Elec - Distribution;612;449;28060;196.8;18;;;5869000;128306209.8;134175209.8;0.0409;n.d.;n.d.;0.336734694;28;0.34;6;75;49300;19000;363.46;22415.95;;;
784;Per;Consorcio Elctrico de Villacur S.A.C.;COELVISAC;304012;2002;Elec - Distribution;637;434;35650;216.8;15;;;6976000;1726253.33;8702253.33;0.0223;n.d.;n.d.;0.274881517;27;0.43;5;45;46750;17560;375.22;23214.74;;;
785;Per;Consorcio Elctrico de Villacur S.A.C.;COELVISAC;304012;2003;Elec - Distribution;628;398;38130;243.1;14;;;7870000;6.260.635.893;7870000;0.0199;n.d.;n.d.;0.281481481;30;0.51;5;30;57200;17420;300;20112;;;
786;Per;Consorcio Elctrico de Villacur S.A.C.;COELVISAC;304012;2004;Elec - Distribution;645;360;44370;259.468;15;;;8032000;1.937.546.148;9.969.546.148;0.0155;n.d.;n.d.;0.26459144;28;0.27;5;35;42880;17570;302;20043;;;
787;Per;Consorcio Elctrico de Villacur S.A.C.;COELVISAC;304012;2005;Elec - Distribution;759;436;52320;262.4;16;;;10237000;2.082.601.497;12319601.5;0.0246;n.d.;n.d.;0.25177305;33;0.3;3;30;38140;19130;310;20411;;;
788;Per;Consorcio Elctrico de Villacur S.A.C.;COELVISAC;304012;2006;Elec - Distribution;979;504;60270;269.352;15;;;14867000;3024436.8;17891436.8;0.0196;n.d.;n.d.;0.086956522;26;0.8;2;30;35010;19000;305;19983;;;
789;Per;Consorcio Elctrico de Villacur S.A.C.;COELVISAC;304012;2007;Elec - Distribution;1255;840;80490;292.795;17;;;18140000;4.125.641.849;22265641.85;0.0252;n.d.;n.d.;0.092165899;34;;1;25;33390;18980;221;18477;;;
790;Per;Empresa de Servicios Elctricos Municipales de Paramonga S.A;EMSEMSA;304013;1995;Elec - Distribution;4818;4817;8671;;11;;;;;;;;;;;;;;249;;;;;;
791;Per;Empresa de Servicios Elctricos Municipales de Paramonga S.A;EMSEMSA;304013;1996;Elec - Distribution;4665;4664;5804;;11;;;;;;;;;;;;;;217.1;;;;;;
792;Per;Empresa de Servicios Elctricos Municipales de Paramonga S.A;EMSEMSA;304013;1997;Elec - Distribution;4466;4463;3984;;13;;;1457000;;1457000;;;;;;;;;345.5;;;;;;
793;Per;Empresa de Servicios Elctricos Municipales de Paramonga S.A;EMSEMSA;304013;1998;Elec - Distribution;4379;4378;4300;;13;;;1572000;;1572000;0.314;;;;;;;;326.7;;;;;;
794;Per;Empresa de Servicios Elctricos Municipales de Paramonga S.A;EMSEMSA;304013;1999;Elec - Distribution;4921;4906;4300;;13;;;1475000;5.748.963.147;1.532.489.631;0.332;;;;;;;;351.6;470.5;;;;;
795;Per;Empresa de Servicios Elctricos Municipales de Paramonga S.A;EMSEMSA;304013;2000;Elec - Distribution;5057;5051;4400;;13;;;1689000;4.532.951.355;1.734.329.514;0.3;;;;;;;;381.7;497.6;;;;;
796;Per;Empresa de Servicios Elctricos Municipales de Paramonga S.A;EMSEMSA;304013;2001;Elec - Distribution;5225;5217;4540;;12;;;1692000;70.129.928;1.699.012.993;0.283;;;;;;;;393;254;;;;;
797;Per;Empresa de Servicios Elctricos Municipales de Paramonga S.A;EMSEMSA;304013;2002;Elec - Distribution;5356;5347;4980;;12;;;1744000;;1744000;0.269;;;;;;;;358.1;203.6;;;;;
798;Per;Empresa de Servicios Elctricos Municipales de Paramonga S.A;EMSEMSA;304013;2003;Elec - Distribution;5493;5217;5130;;12;;;1961000;;1961000;0.269;;;;;;;;376.7;214.9;;;;;
799;Per;Empresa de Servicios Elctricos Municipales de Paramonga S.A;EMSEMSA;304013;2004;Elec - Distribution;5686;4786;5640;;13;;;1986000;;1986000;0.217;;;;;;;;385.1;209.2;;;;;
800;Per;Empresa de Servicios Elctricos Municipales de Paramonga S.A;EMSEMSA;304013;2005;Elec - Distribution;5784;4811;5650;;13;;;2144000;;2144000;0.238;;;;;;;;336.9;209.4;;;;;
801;Per;Empresa de Servicios Elctricos Municipales de Paramonga S.A;EMSEMSA;304013;2006;Elec - Distribution;6001;4985;5900;;13;;;2502000;;2502000;0.233;;;;;;;;366.1;204.2;;;;;
802;Per;Empresa de Servicios Elctricos Municipales de Paramonga S.A;EMSEMSA;304013;2007;Elec - Distribution;6731;5677;7060;;13;;;2844000;;2844000;0.24;;;;;;;;354;204.1;;;;;
803;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;1987;Elec - Distribution;5.917.062.904;5.347.744.862;2.761.170.236;;2.223.055.125;;;;;;0.094345494;;;;;;;;;;;;0;240.558.356;1.242.061.074
804;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;1988;Elec - Distribution;6.302.236.771;5.727.018.238;2.829.569.609;;216.049.679;;;;;;0.109866645;;;;;;;;;;;;0;2.650.787.664;1.309.684.709
805;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;1989;Elec - Distribution;6.472.557.379;588.396.493;3.016.519.202;;2.163.289.573;;;;;;0.116873585;;;;;;;;;;;;0;2.719.915.542;1.394.413.046
806;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;1990;Elec - Distribution;6.641.615.173;5.802.903.978;3182454.45;;23.546.923;;;;;;0.107001176;;;;;;;;;;;;0;2.464.400.116;135.153.729
807;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;1991;Elec - Distribution;6.918.076.134;5.722.959.771;3.357.517.606;;2.563.029.887;;;;;;0.097962698;;;;;;;;;;;;0;2.232.888.426;1.309.979.889
808;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;1992;Elec - Distribution;7.129.434.052;5.895.668.417;3.427.316.307;;2.521.040.227;;;;;;0.112228156;;;;;;;;;;;;0;2.338.585.618;1.359.484.974
809;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;1993;Elec - Distribution;7.403.505.278;6.122.576.675;3.648.236.232;;2.228.568.374;;;;;;0.107627093;;;;;;;;;;;;0;2.747.313.812;1.637.031.322
810;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;1994;Elec - Distribution;7.688.112.477;6.358.218.014;3883396.34;;1.970.026.875;;;;;;0.10321466;;;;;;;;;;;;0;3.227.477.806;1.971.240.286
811;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;1995;Elec - Distribution;7.891.009.528;6.526.017.808;4.026.356.568;;1.740.834.625;;;;;;0.105882725;;;;;;;;4.546.693.096;;;;0;3.748.786.769;2.312.888.606
812;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;1996;Elec - Distribution;8.099.261.238;6.698.246.008;4.362.685.979;;165.705.114;;;;;;0.108619759;;;;;;;;6.268.478.529;;;;0;404.226.873;2.632.801.049
813;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;1997;Elec - Distribution;833320;674860;4478614;;841;;;;;;0.093101325;;;23.13;27.22;0.801761152;;;7.361.369.947;;;;0;8.024.494.649;5.325.343.639
814;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;1998;Elec - Distribution;858637;693472;6227289;;937;;;;;;0.0798;;;17.53;19.98;0.806186148;;;778.865.679;;;;1;7.400.981.857;6.645.986.126
815;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;1999;Elec - Distribution;899852;727155;6796673;2.970.174.905;718;;;195890000;;195890000;0.0798;;;18.26;17.11;0.827196096;;;8.123.569.032;;;;1;1.012.750.696;9.466.118.384
816;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;2000;Elec - Distribution;924811;747563;7339499;31036.96;792;;;183114000;41160000;224274000;0.061;;;24.45;18.59;0.843111996;;;9.824.644.387;;;;1;9.438.926.768;9.267.044.192
817;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;2001;Elec - Distribution;947967;767395;7203202;30617.72;787;;;162528000;71420000;233948000;0.06;;;20.42;18.85;0.858049663;;;1.188.192.492;;;;1;9.750.889.454;9.152.734.435
818;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;2002;Elec - Distribution;971111;789881;7370352;;694;;;215535000;54556000;270091000;0.0576;;;19.75;16.38;0.874484509;;;143.7;;;;1;1.138.157.061;1.062.010.375
819;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;2003;Elec - Distribution;994529;819845;7639000;;707;;;231163000;49214000;280377000;0.0601;;;18.96;13.27;0.898810869;;;1.586.257.082;;;;1;1.159.611.033;1.080.480.905
820;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;2004;Elec - Distribution;1021915;840270;8023000;;725;;;254725000;59775000;314500000;0.077395488;;;14.09;10.55;0.9923;;;274.28;;;;1;1.158.993.103;110.662.069
821;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;2005;Elec - Distribution;1045714;858445;7669000;;771;;;167562000;90162000;257724000;0.073968053;;;20.99;12.5;0.99;;;281.59;;;;1;1.113.417.639;9.946.822.309
822;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;2006;Elec - Distribution;1071856;878388;6905000;53417;810;87.81;5.092;447016000;158267000;605283000;0.0911;0.0515;0.0396;17.3;11.4;1;714575;;278.12;167.05;;;1;108.442.963;8.524.691.358
823;Brazil;AES SUL Distribuidora Gacha de Energia S/A;AES Sul  RS;90352;2007;Elec - Distribution;;;;;;;;;;;;;;;;;;;;;;;1;;
824;Brazil;Bandeirante Energia S/A.;BANDEIRANTE  SP;90367;1987;Elec - Distribution;1.409.319.173;1277732.39;18003262.32;;6.109.180.717;;;;;;;;;;;0.91230602;;;;;;;0;2.091.495.488;2.946.919.261
825;Brazil;Bandeirante Energia S/A.;BANDEIRANTE  SP;90367;1988;Elec - Distribution;1.455.360.295;1.320.907.005;18875822.38;;6.264.282.732;;;;;;;;;;;0.916468405;;;;;;;0;2.108.632.482;30.132.456
826;Brazil;Bandeirante Energia S/A.;BANDEIRANTE  SP;90367;1989;Elec - Distribution;1.502.036.387;1.362.585.757;19740508.24;;6.447.854.715;;;;;;;;;;;0.918657695;;;;;;;0;2.113.238.926;3.061.562.195
